adult,backdrop_path,budget,id,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,revenue,runtime,status,tagline,title,video,vote_average,vote_count,belongs_to_collection,collection_id,collection_name,genre_names,production_companies_ids,production_companies_number,production_companies_name,production_countries,spoken_languages,homepage
FALSE,/tBWZkKMcrWdrpkOAA84FBlzE2XK.jpg,21000000,9053,tt0398913,en,DOA: Dead or Alive,Four beautiful rivals at an invitation-only martial-arts tournament join forces against a sinister threat. Princess Kasumi is an aristocratic warrior trained by martial-arts masters. Tina Armstrong is a wrestling superstar. Helena Douglas is an athlete with a tragic past. Christie Allen earns her keep as a thief and an assassin-for-hire.,8.627127,/iLFdPPdhdTkitAI9ZDsVvPMXJ9G.jpg,2006-09-07,480314,87,Released,"They're the ultimate fighters. They've got the looks. They've got the moves, and the men fall at their feet.",DOA: Dead or Alive,FALSE,5,251,FALSE,,,Adventure|Action|Thriller,7405|248|5755|8068|12317|23238|37134,7,Dimension Films|Impact Pictures|Constantin Film Produktion|Mindfire Entertainment|Team Ninja|VIP 4 Medienfonds|Tecmo,DE|GB|US,en,
FALSE,/fTdkljwRdpNR63xWly8aJ1ksMEx.jpg,24000000,9948,tt0465997,en,The Fox and the Hound 2,"Best friends Tod, a fox kit, and Copper, a hound puppy, visit a country fair when they see a band of dogs called ""The Singin' Strays"". The band has five members: Dixie, Cash, Granny Rose, and twin brothers Waylon and Floyd. It is important that they perform well because a talent scout is visiting.",8.598162,/2SK9VetMoTvMWxeSE8cZIlU4Ke7.jpg,2006-11-09,0,69,Released,Old Friends New Adventure,The Fox and the Hound 2,FALSE,5.6,151,TRUE,100970,The Fox and the Hound Collection,Adventure|Animation|Comedy|Family,3475|91935,2,Walt Disney Television Animation|Hot Donut Productions,US,en,
FALSE,/kHRrE2xAMe3JdPTwY4wXgOhlfmv.jpg,40000000,9036,tt0397313,en,Eight Below,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.",8.551159,/b25TensrtHJNGeYFFtI86GMO27a.jpg,2006-02-17,120455994,120,Released,"The Most Amazing Story Of Survival, Friendship, And Adventure Ever Told.",Eight Below,FALSE,6.7,688,FALSE,,,Adventure|Drama|Family,2|158|10227|20669|7383|829,6,"Walt Disney Pictures|Spyglass Entertainment|Mandeville Films|Winking Productions|Kennedy/Marshall Company, The|Vertigo Entertainment",US,en,
FALSE,/6AlRf51olNU9d5Qpy0hAMNpCj62.jpg,15000000,10053,tt0455857,en,When a Stranger Calls,"Far away from the site of a gruesome murder, a teenager named Jill Johnson arrives at a luxurious home for a baby-sitting job. With the children fast asleep, she settles in for what she expects to be an ordinary evening. Soon, the ringing of a phone and the frightening words of a sadistic caller turn Jill's routine experience into a night of terror.",8.507855,/pYxd8DM4qBV24rJ9Jf84SYtIao1.jpg,2006-02-03,66966987,87,Released,"Whatever You Do, Don't Answer The Phone.",When a Stranger Calls,FALSE,5.4,357,TRUE,276838,When a Stranger Calls Collection,Horror|Thriller,1302|3287,2,Davis Entertainment|Screen Gems,US,en,http://www.sonypictures.com/movies/whenastrangercalls/site/
FALSE,/AtyblnaAHlGBqI1ZbmKJRjue5Dh.jpg,30000000,7512,tt0387808,en,Idiocracy,"To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",8.489255,/fPAhLmWdXDuwDPb37ccc6DqkJiw.jpg,2006-09-01,495303,84,Released,"In the future, intelligence is extinct.",Idiocracy,FALSE,6.4,828,FALSE,,,Adventure|Comedy|Science Fiction,20992|25,2,Ternion Pictures|20th Century Fox,US,en,
FALSE,/gaqZmj5ulnXK2QsADxt5A5RXYk2.jpg,15000000,7874,tt0462200,en,Black Snake Moan,"A God-fearing bluesman takes to a wild young woman who, as a victim of childhood sexual abuse, is looking everywhere for love, but never quite finding it.",8.48127,/vqSmcjiN3nJVSWumCHcytFVWD03.jpg,2006-12-08,10903846,116,Released,To save his soul he must save hers.,Black Snake Moan,FALSE,6.7,296,FALSE,,,Drama,2315,1,Paramount Classics,US,cs|en,http://www.moanmovie.com/
FALSE,/hgaAeTuvndE9W9UEfb8MBmjtz0K.jpg,50000000,9975,tt0381971,en,Curious George,"When The Man in the Yellow Hat befriends Curious George in the jungle, they set off on a non-stop, fun-filled journey through the wonders of the big city toward the warmth of true friendship.",8.470434,/1WyGePG0GVjAG0FEPX2s9xrP4w9.jpg,2006-02-10,69834815,86,Released,Get Carried Away With The Cutest Little Monkey Around!,Curious George,FALSE,6.1,131,TRUE,55428,Curious George Collection,Adventure|Animation|Comedy|Family,5556|23|33,3,Universal Animation Studios|Imagine Entertainment|Universal Pictures,US,en,
FALSE,/Zl6NIsHLunLAOS4sMoKQwSPDiI.jpg,90000000,3683,tt0418689,en,Flags of Our Fathers,"There were five Marines and one Navy Corpsman photographed raising the U.S. flag on Mt. Suribachi by Joe Rosenthal on February 23, 1945. This is the story of three of the six surviving servicemen – John 'Doc' Bradley, Pvt. Rene Gagnon and Pvt. Ira Hayes, who fought in the battle to take Iwo Jima from the Japanese.",8.446932,/4tbKYa8vZSsTCHKca9D6rS4NJ08.jpg,2006-10-18,65900249,132,Released,They fight for their country but they die for their friends.,Flags of Our Fathers,FALSE,6.7,659,TRUE,261382,Clint Eastwood's Iwo Jima Collection,War|Drama|History,6194|27|171|56,4,Warner Bros.|DreamWorks SKG|Malpaso Productions|Amblin Entertainment,US,en,
FALSE,/ttdIBocxJOLaDHlibyp8tVfXnLH.jpg,52000000,9767,tt0452594,en,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",8.352288,/wjbKWg1Zcu70mNWo5SzqMkQlQQe.jpg,2006-06-01,204999686,106,Released,. . . pick a side.,The Break-Up,FALSE,5.6,1013,FALSE,,,Romance|Comedy,33|748|2796,3,Universal Pictures|Mosaic Media Group|Wild West Picture Show Productions,US,en,https://www.uphe.com/movies/the-break-up
FALSE,/npmNXZNo3uQvJghUfzXWUEm3J3J.jpg,15000000,1259,tt0465551,en,Notes on a Scandal,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",8.253407,/lXZa1mHZ8eD0VOpNaLfvM9tSpAj.jpg,2006-12-25,49469904,92,Released,One woman's secret is another woman's power. One woman's fear is another woman's weapon. One woman's life is in another woman's hands....,Notes on a Scandal,FALSE,7,311,FALSE,,,Drama|Romance,43|284|2452|288|258|289,6,Fox Searchlight Pictures|DNA Films|UK Film Council|BBC Films|Scott Rudin Productions|Ingenious Film Partners,GB,en|fr,http://www.foxsearchlight.com/NOAS/
FALSE,/fg3LcGnn6s5zhHImcmOdXtP7KzY.jpg,0,21316,tt0486761,en,Leroy & Stitch,"Lilo, Stitch, Jumba and Pleakley have finally caught all of Jumba's genetic experiments and found the one true place where each of them belongs. Stitch, Jumba and Pleakley are offered positions in the Galactic Alliance, turning them down so they can stay on Earth with Lilo. But Lilo realizes her alien friends have places where they belong, and it's finally time to say ""aloha.""",8.235801,/84ii0eIQy8wyzo5ZOSDbnoDtQ4O.jpg,2006-06-23,0,73,Released,,Leroy & Stitch,FALSE,6.6,102,TRUE,97461,Lilo & Stitch Collection,Animation|Comedy|Family,3475,1,Walt Disney Television Animation,US,en,
FALSE,/27BUhE6bYl7Wo7sHgmQa0DrezWX.jpg,40000000,2044,tt0410297,en,The Lake House,"A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",8.226465,/tHpc1118dYWLnHZleGhwZxRbpae.jpg,2006-06-16,114830111,99,Released,How do you hold on to someone you've never met?,The Lake House,FALSE,6.5,852,FALSE,,,Romance|Drama|Mystery,1143|6194|79|829,4,Sound for Film|Warner Bros.|Village Roadshow Pictures|Vertigo Entertainment,US,en,http://wwws.warnerbros.de/thelakehouse/
FALSE,/pOGdj63Szvtyf1nYa5h8hZ1vDFm.jpg,0,8275,tt0808146,en,American Pie Presents: The Naked Mile,"The movie will shift its focus on Erik Stifler, the cousin of Matt and Steve, a youngster who is nothing like his wild relations. Peer pressure starts to turn him to live up to the legacy of the other Stiflers when he attends the Naked Mile, a naked run across the college campus. Things get worse when he finds that his cousin Dwight is the life of the party down at the campus",8.217897,/uIqZ7Pt0xMAcQAXUc2nziZc4T47.jpg,2006-12-07,0,97,Released,the most outrageous slice of pie!,American Pie Presents: The Naked Mile,FALSE,5.2,656,TRUE,298820,American Pie (Spin-off) Collection,Comedy,2365|6858|134|2811,4,Capital Arts Entertainment|Universal Studios Home Entertainment|Rogue Pictures|Neo Art & Logic,US,en,http://www.americanreunionmovie.com/
FALSE,/382Oaxgt599hnDDtF58cJwALAKR.jpg,0,11908,tt0422401,en,Hatchet,"When a group of tourists on a New Orleans haunted swamp tour find themselves stranded in the wilderness, their evening of fun and spooks turns into a horrific nightmare.",8.197832,/yiCFJJuUJUD2aDws8iNjnDc91zu.jpg,2006-04-27,0,83,Released,Stay out of the swamp.,Hatchet,FALSE,5.7,196,TRUE,124901,Hatchet Collection,Comedy|Horror,3960,1,ArieScope Pictures,US,en,http://www.hatchetmovie.com/
FALSE,/68DzpzWIOA54ooEvplDxtCfkWY5.jpg,17000000,7516,tt0475394,en,Smokin' Aces,"When a Las Vegas performer-turned-snitch named Buddy Israel decides to turn state's evidence and testify against the mob, it seems that a whole lot of people would like to make sure he's no longer breathing.",8.140189,/sIxQqvlhqWRiw0czLNuGS8q3P4F.jpg,2006-12-09,57103895,109,Released,Nobody gets away clean.,Smokin' Aces,FALSE,6.4,641,TRUE,96680,Smokin' Aces Collection,Action|Comedy|Crime|Thriller,33|10163|694|7295|7419,5,Universal Pictures|Working Title Films|StudioCanal|Relativity Media|Scion Films,FR|GB|US,en,http://www.smokinaces.net/
FALSE,/9diyJ180qJP4PHlHYPvwEMrrqI8.jpg,11000000,1255,tt0468492,ko,괴물,"Gang-du is a dim-witted man working at his father's tiny snack bar near the Han River. One day, Gang-du's one and only daughter Hyun-seo comes back from school irritated. She is angry at her uncle, Nam-il, who visited her school as her guardian shamelessly drunk. Ignoring her father's excuses for Nam-il, Hyun-seo is soon engrossed in her aunt Nam-joo's archery tournament on TV. Meanwhile, outside of the snack bar, people are fascinated by an unidentified object hanging onto a bridge. In an instant, the object reveals itself as a terrifying creature turning the riverbank into a gruesome sea of blood¡¦ Amid the chaos, Hyun-seo is helplessly snatched up by the creature right before Gang-du's eyes. These unforeseen circumstances render the government powerless to act. But receiving a call of help from Hyun-seo, the once-ordinary citizen Gang-du and his family are thrust into a battle with the monster to rescue their beloved Hyun-seo.",8.134848,/74OkcSKTs4f8myeLaVdJ57lj2CG.jpg,2006-07-27,88489643,119,Released,Monsters are real.,The Host,FALSE,6.7,663,FALSE,,,Horror|Drama|Science Fiction,685|822|945|946,4,Cineclick Asia|Happinet Pictures|Cheongeoram|CJ Capital Investment,KR,ko,http://www.hostmovie.com/
FALSE,/iF5ix0kDBBdcJpMTAwa41znmxC1.jpg,33000000,326,tt0417148,en,Snakes on a Plane,"America is on the search for the murderer Eddie Kim. Sean Jones must fly to L.A. to testify in a hearing against Kim. Accompanied by FBI agent Neville Flynn, the flight receives some unexpected visitors.",7.970273,/dbt9YEAPZjd0LbaK1r8UnOZp2Uv.jpg,2006-08-06,62022014,105,Released,"At 30,000 feet, snakes aren't the deadliest thing on this plane.",Snakes on a Plane,FALSE,5.1,627,FALSE,,,Action|Crime|Horror|Thriller,12,1,New Line Cinema,US,en|th,
FALSE,/q0fWiFPHQy42g41mxNxci2QxTIW.jpg,2000000,1378,tt0367027,en,Shortbus,"A group of New Yorkers caught up in their milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality. The characters converge in a weekly Brooklyn social/artistic/sexual salon ""Shortbus"", loosely inspired by various underground NYC gatherings that took place in the early 2000's. Here, gay couple Jamie (P J DeBoy) and James (Paul Dawson) meet a young ex-model and aspiring singer Ceth (Jay Brannan).",7.958885,/iaS9XXoHW6ZVveu6wpLaTv1Bv29.jpg,2006-05-20,5179037,101,Released,Open Your Mind. And Everything Else.,Shortbus,FALSE,6.2,169,FALSE,,,Romance|Drama|Comedy,1615|1616|1617,3,Fortissimo Films|Process Productions|Q Television,US,en,
FALSE,/haKojL8CkQ5evZx7EsYROmRh7Vf.jpg,0,7549,tt0446059,zh,霍元甲,"Huo Yuan Jia became the most famous martial arts fighter in all of China at the turn of the 20th Century. Huo faced personal tragedy but ultimately fought his way out of darkness, defining the true spirit of martial arts and also inspiring his nation. The son of a great fighter who didn't wish for his child to follow in his footsteps, Huo resolves to teach himself how to fight - and win.",7.913773,/nPku02hVAFPsAd1pJr81OkdBidw.jpg,2006-01-26,6971266,103,Released,Mastering others is strength. Mastering yourself makes you fearless.,Fearless,FALSE,7.3,450,FALSE,,,Drama|Action,14714|708|2269|2271|2272,5,China Film Group Corporation (CFGC)|Beijing Film Studio|China Film Co-Production Corporation|Hero China International|Wide River Investments,CN|HK|US,en|ja|zh,
FALSE,/vcUu3EOu5oz5hCGmJ94DFlIqhPY.jpg,15500000,37725,tt0482527,en,It's a Boy Girl Thing,"A visit to a natural history museum proves catastrophic for two high school rivals, an overachiever and a jock, when an ancient Aztec statue casts a spell that causes them to switch bodies and see exactly what it's like to walk in the other's shoes.",7.904977,/lFZQlr68VRzrroXtTnNy9qbUNK6.jpg,2006-12-26,7385434,95,Released,They've turned into the things they hated most... each other.,It's a Boy Girl Thing,FALSE,6.3,360,FALSE,,,Comedy|Fantasy|Romance,36346|4564|28320|2844|7419,5,Alliance Atlantis Motion Picture Production|Icon Entertainment International|Rocket Pictures|Prospero Pictures|Scion Films,CA|US|GB,en,
FALSE,/nHUgWsYFyDOKYf2AsDdHHlHmRtJ.jpg,21000000,9075,tt0389557,nl,Zwartboek,"In the Nazi-occupied Netherlands during World War II, a Jewish singer infiltrates the regional Gestapo headquarters for the Dutch resistance.",7.903649,/mvQj4ckJL7jP5MerFMnoONKjkHq.jpg,2006-09-01,26193068,145,Released,"To fight the enemy, she must become one of them.",Black Book,FALSE,7.2,349,FALSE,,,Drama|Thriller|War,234|264|865|1991|2254|4247|4508|7307|8676|11921|12046|16618|21972|23192|23238|25487|25488,17,CoBo Fund|Studio Babelsberg|Motel Films|Motion Investment Group|Egoli Tossell Film AG|Filmförderungsanstalt (FFA)|Nederlands Fonds voor de Film|Medienboard Berlin-Brandenburg|uFilm|Le Tax Shelter du Gouvernement Fédéral de Belgique|Fu Works|Hector BV|Media Programme of the European Community|Euroimages Fund of the Council of Europe|VIP 4 Medienfonds|ContentFilm International|Clockwork Pictures,NL|DE|GB,nl|de|en|he,
FALSE,/ehupcUSvuza7MzzNPZc6l0plCZC.jpg,0,18843,tt0481513,en,Dr. Dolittle 3,"Lisa Dolittle sends her daughter to 'Durango', a Dude Ranch, to find herself. While there, she uses her talent to talk to the animals in order to save Durango from being taken over by a neighboring Ranch.",7.888827,/njzJfKjt6wRz8hv34Q2DgSeG12M.jpg,2006-04-25,0,95,Released,,Dr. Dolittle 3,FALSE,4.4,115,TRUE,3169,Dr. Dolittle Collection,Comedy|Family|Fantasy,1302|3635|93605,3,Davis Entertainment|20th Century Fox Home Entertainment|D3C Productions Ltd.,CA|US,en,
FALSE,/srRXik6JKNlrUGFqVtBVyYzrF9q.jpg,40000000,9978,tt0457495,en,Stormbreaker,"Alex Rider thinks he is a normal school boy, until his uncle is killed. He discovers that his uncle was actually spy on a mission, when he was killed. Alex is recruited by Alan Blunt to continue the mission. He is sent to Cornwall to investigate a new computer system, which Darrius Sayle has created. He plans to give the new computer systems to every school in the country, but Mr. Blunt has other ideas and Alex must find out what it is.",7.864629,/pXfYr7BHsFe810Xb3KJr5k36Tbq.jpg,2006-07-21,23937870,93,Released,Rule the school. Save the world.,Stormbreaker,FALSE,5.1,279,FALSE,,,Adventure|Action|Family,2268|22514|308,3,Isle of Man Film|Samuelson Productions|The Weinstein Company,DE|GB|US,en,
FALSE,/iGjj8r38g4zqCd0h8LK1MrDlsBz.jpg,10000000,4643,tt0406816,en,The Guardian,"A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",7.830081,/4sUo2eUsVctI2WFg6bNNexycFOr.jpg,2006-09-28,0,139,Released,How Do You Decide Who Lives Or Who Dies?,The Guardian,FALSE,6.8,486,FALSE,,,Action|Adventure|Drama,9195|10157|1836|1838|15763,5,Touchstone Pictures|Beacon Pictures|Contrafilm|Firm Films|Eyetronics,US,en,
FALSE,/hY3MIfukrNWveQlAiP0bQJzCqL3.jpg,50000000,9530,tt0449089,en,RV,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",7.784537,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,2006-04-28,87528173,99,Released,One Family. Eight Wheels. No brakes.,RV,FALSE,5.6,615,FALSE,,,Comedy,93603|5|7295|763|19116|14440,6,RV Camping Productions Ltd.|Columbia Pictures|Relativity Media|Intermedia Films|IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG|Red Wagon Entertainment,DE|GB|US,en,
FALSE,/37unKRIePFOHGN4sPHzpmG0dYmS.jpg,40000000,1887,tt0422720,en,Marie Antoinette,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",7.775713,/xOdzoe3tC8X1v7M2Z86sdfjpVrO.jpg,2006-05-24,60474340,123,Released,Rumor. Scandal. Fame. Revolution.,Marie Antoinette,FALSE,6.5,835,FALSE,,,Drama|History,6542|12387|70|20637|20638|5,6,Pricel|Tohokushinsha Film|American Zoetrope|Commission du Film France|Commission du Film Île-de-France|Columbia Pictures,FR|US|JP,en|fr|la,http://www.sonypictures.com/homevideo/marieantoinette/index.html
FALSE,/8ZgpAftUiYTU76IhUADITa3Ur9n.jpg,300000000,285,tt0449088,en,Pirates of the Caribbean: At World's End,"Captain Barbossa, long believed to be dead, has come back to life and is headed to the edge of the Earth with Will Turner and Elizabeth Swann. But nothing is quite as it seems.",43.455936,/bXb00CkHqx7TPchTGG131sWV59y.jpg,2007-05-19,961000000,169,Released,"At the end of the world, the adventure begins.",Pirates of the Caribbean: At World's End,FALSE,7,5757,TRUE,295,Pirates of the Caribbean Collection,Adventure|Fantasy|Action,130|19936|2,3,Jerry Bruckheimer Films|Second Mate Productions|Walt Disney Pictures,US,en,http://disney.go.com/disneypictures/pirates/
